Order_ID,Customer_Name,Company_Name,Service,City,Revenue
1356,Bhavini Sandhu,Magar-Hegde,Email Marketing,Delhi,62357
1357,Pahal Tiwari,Hayer-Baria,Social Media Marketing,Mumbai,54436
1358,Saksham Subramaniam,Halder PLC,Meta Ads,Hyderabad,190490
1359,Yug Mani,Andra PLC,Content Marketing,Hyderabad,257877
1360,Yachana Saran,Shukla Ltd,Content Marketing,Delhi,79985
1361,Advik Kara,Agrawal-Konda,Website Development,Ahmedabad,256744
1362,Ranveer Contractor,"Agarwal, Bava and Mannan",Website Development,Ahmedabad,197697
1363,Maanav Karpe,Bhattacharyya and Sons,Email Marketing,Ahmedabad,238098
1364,Frado Wali,Comar LLC,Google Ads,Pune,243747
1365,Warda Vasa,Narain Ltd,Social Media Marketing,Hyderabad,216241
1366,Rehaan Krishnan,Bali-Agrawal,Meta Ads,Kolkata,55197
1367,Jalsa Sama,Chada-Mangal,Google Ads,Delhi,68879
1368,Advik Buch,Manda-Kurian,Content Marketing,Delhi,215374
1369,Kavya Johal,"Kala, Babu and Shenoy",Meta Ads,Jaipur,192829
1370,Aadi Setty,Kakar-Chakraborty,Google Ads,Ahmedabad,205387
1371,Warhi Dani,Walla-Karpe,Content Marketing,Jaipur,170800
1372,Vamakshi Dutt,Dhar-Mannan,AI Chatbot Development,Pune,74316
1373,Yahvi Raja,Venkataraman-Sharma,Website Development,Mumbai,272806
1374,Sudiksha Bahl,"Reddy, Ghosh and Puri",Website Development,Delhi,203560
1375,Vasatika Sandhu,"Prabhu, Savant and Vohra",Social Media Marketing,Delhi,166049
1376,Tanmayi Bajwa,Sibal Group,Website Development,Ahmedabad,33764
1377,Dalaja Bera,"Sawhney, Garg and Hari",AI Chatbot Development,Jaipur,114589
1378,Yashica Sandhu,Mand-Balasubramanian,AI Chatbot Development,Hyderabad,198165
1379,Kavya Muni,Bandi-Gala,Social Media Marketing,Jaipur,115108
1380,Nitara Narayan,Chatterjee Ltd,Meta Ads,Ahmedabad,56482
1381,Sanya Bhagat,"Kala, Nayak and Baral",Meta Ads,Jaipur,68107
1382,Samuel Devan,Rau PLC,Website Development,Ahmedabad,240113
1383,Ishaan Kamdar,Nigam-Dyal,Email Marketing,Pune,102527
1384,Sanya Chander,"Madan, Talwar and Ganguly",Social Media Marketing,Hyderabad,190070
1385,Avi Varughese,"Narang, Ganesh and Bava",Google Ads,Jaipur,101568
1386,Yahvi Savant,Bhandari-Kakar,Meta Ads,Jaipur,62772
1387,Zansi Thakkar,"Atwal, Brar and Khalsa",AI Chatbot Development,Kolkata,242305
1388,Naveen Memon,Mukhopadhyay-Narasimhan,Email Marketing,Kolkata,237151
1389,Anirudh Narain,Dutt-Lad,AI Chatbot Development,Bangalore,288617
1390,Devansh Mammen,Goda Inc,Google Ads,Pune,245398
1391,Rachita Jayaraman,"Nigam, Tiwari and Reddy",Google Ads,Hyderabad,275135
1392,Anirudh Atwal,Sarna LLC,AI Chatbot Development,Jaipur,135615
1393,Yoshita Kala,"Sura, Tailor and Parmer",Content Marketing,Jaipur,24030
1394,Nirja Karan,Mall-Sibal,Website Development,Hyderabad,130747
1395,Vinaya Bhatti,Khosla PLC,Meta Ads,Hyderabad,171753
1396,Aadhya Karpe,Bumb LLC,Social Media Marketing,Delhi,24052
1397,Mitali Tak,"Kade, Chaudhary and Nanda",Email Marketing,Ahmedabad,112114
1398,Bhavya Panchal,"Shan, Padmanabhan and Kakar",Meta Ads,Ahmedabad,299226
1399,Ridhi Sathe,Sinha and Sons,Website Development,Pune,57788
1400,Idika Bhasin,Thakur Group,Content Marketing,Jaipur,248704
1401,Dayamai Das,"Sarna, Vasa and Chada",SEO,Kolkata,60822
1402,Anmol Jhaveri,"Iyer, Singhal and Tandon",Social Media Marketing,Ahmedabad,232034
1403,Tanveer Bahl,Baria-Bobal,Content Marketing,Hyderabad,80384
1404,Netra Kulkarni,"Lad, Dyal and Mitter",Content Marketing,Jaipur,190272
1405,Nisha Kumer,More-Agate,Meta Ads,Kolkata,209715
1406,Vasudha Kamdar,"Hari, Suresh and Roy",Google Ads,Ahmedabad,75502
1407,Avni Rajan,"Thakur, Pandit and Varughese",Website Development,Ahmedabad,229951
1408,Ladli Borah,"Kara, Hayer and Upadhyay",Google Ads,Ahmedabad,182673
1409,Riya Garde,Biswas Inc,Social Media Marketing,Bangalore,194623
1410,Divya Sama,Gulati and Sons,Meta Ads,Delhi,287640
1411,Qadim Din,Sura-Sarma,Google Ads,Bangalore,203173
1412,Chandran Sandal,Dhar Ltd,Social Media Marketing,Mumbai,143872
1413,Benjamin Ganesh,Swamy PLC,Google Ads,Mumbai,154201
1414,Peter Kale,Badami LLC,Website Development,Mumbai,100147
1415,Inaya Chahal,"Lalla, Mitter and Dave",Google Ads,Mumbai,279059
1416,Osha Kara,Majumdar PLC,Email Marketing,Kolkata,189454
1417,Nachiket Pall,"Bahl, Mahal and Salvi",Social Media Marketing,Mumbai,250562
1418,Farhan Golla,Master PLC,Google Ads,Kolkata,251844
1419,Ishani Dhaliwal,Vasa Inc,AI Chatbot Development,Hyderabad,49450
1420,Ranveer Malhotra,"Lanka, Bose and Lanka",Social Media Marketing,Delhi,182743
1421,Falguni Bandi,Dixit-Jain,Email Marketing,Kolkata,39717
1422,Aarush Setty,"Chaudry, Barman and Cheema",SEO,Pune,170511
1423,Avni Prakash,Buch Ltd,Google Ads,Delhi,285849
1424,Meghana Dhar,Raja-Jain,Content Marketing,Kolkata,41507
1425,Naksh Soman,"Mohan, Om and Rajan",Email Marketing,Bangalore,188572
1426,Devansh Sheth,"Chaudhary, Ahluwalia and Om",Email Marketing,Mumbai,52439
1427,Pallavi Hegde,"Kannan, Rana and Tata",Email Marketing,Delhi,200060
1428,Guneet Bandi,"Iyengar, Kadakia and Sharaf",Google Ads,Mumbai,40521
1429,Arjun Batra,"Sant, Bahri and Ratti",Website Development,Kolkata,250383
1430,Yashvi Dhaliwal,Comar PLC,Meta Ads,Pune,215481
1431,Daniel Basak,"Palla, Sengupta and Bora",AI Chatbot Development,Ahmedabad,234312
1432,Priya Chowdhury,Bava-Manne,Social Media Marketing,Jaipur,195452
1433,Abdul Mody,"Sastry, Ravel and Gokhale",Google Ads,Pune,69548
1434,Leela Mangat,Bhatnagar Group,Content Marketing,Hyderabad,152118
1435,Girindra Shenoy,Dave-Issac,Meta Ads,Pune,62730
1436,Radha Kala,Char Group,Meta Ads,Pune,182650
1437,Abdul Majumdar,"Dora, Kapadia and Balakrishnan",Content Marketing,Mumbai,64417
1438,Faras Dhillon,Gopal PLC,AI Chatbot Development,Ahmedabad,192216
1439,Dipta Shah,Shankar Ltd,Meta Ads,Delhi,241986
1440,Reva Kaul,"Tank, Subramaniam and Yohannan",Social Media Marketing,Jaipur,210105
1441,Balveer Ganguly,Sen-Dube,AI Chatbot Development,Mumbai,132298
1442,Rayaan Mand,Dasgupta LLC,Social Media Marketing,Kolkata,120666
1443,Ridhi Varma,"Dayal, Prabhakar and Tailor",Website Development,Mumbai,101235
1444,Gopal Venkataraman,Pandit-Tank,Google Ads,Hyderabad,73026
1445,Jack Yogi,Mallick-Puri,SEO,Pune,88707
1446,Jalsa Barman,Sastry-Bhargava,Content Marketing,Mumbai,105064
1447,Laban Bhandari,"Sinha, Sarkar and Shukla",Meta Ads,Mumbai,249466
1448,Yash Kothari,Tak Ltd,SEO,Ahmedabad,210997
1449,Chaitanya Mitter,Malhotra-Mohan,Website Development,Kolkata,169384
1450,Leela Sandhu,Kant and Sons,Email Marketing,Bangalore,299975
1451,Sathvik Bawa,"Chaudry, Golla and Hegde",Website Development,Hyderabad,265899
1452,Ayushman Kumar,Om-Lad,Website Development,Pune,250999
1453,Maya Grewal,"Kamdar, Madan and Nori",Email Marketing,Hyderabad,220211
1454,Bhavini Bhalla,"Joshi, Morar and Wadhwa",Content Marketing,Mumbai,124699
1455,Zilmil Gulati,De Ltd,Meta Ads,Hyderabad,47357
1456,Rishi Koshy,Vaidya-Vaidya,Email Marketing,Pune,73786
1457,Ridhi Sandhu,Mohan Group,Google Ads,Hyderabad,63974
1458,George Chahal,Bakshi-Barman,Meta Ads,Hyderabad,255572
1459,Rachita Amble,"Gara, Bobal and Misra",Meta Ads,Ahmedabad,68084
1460,Guneet Desai,Krishnan-Sahota,Website Development,Kolkata,203283
1461,Ryan Sengupta,Sani-Rege,SEO,Ahmedabad,47921
1462,Dipta Deshpande,Ranganathan-Mahajan,Content Marketing,Pune,143615
1463,Advaith Banerjee,Dey-Chada,Content Marketing,Delhi,216562
1464,Hamsini Raman,"Khatri, Dara and Parmer",Website Development,Jaipur,187082
1465,Hitesh Keer,Sami LLC,Google Ads,Pune,96571
1466,Manthan Pradhan,"Ganesan, Sachar and Palla",Meta Ads,Jaipur,170407
1467,Hemani Din,"Kale, Sunder and Thaker",Email Marketing,Mumbai,265948
1468,Chandresh Raghavan,Zachariah LLC,Email Marketing,Jaipur,61537
1469,Darsh Salvi,Dhawan Group,SEO,Hyderabad,133065
1470,Oni Singh,Bawa PLC,Meta Ads,Ahmedabad,78293
1471,Januja Narula,Gandhi LLC,AI Chatbot Development,Bangalore,177889
1472,Udarsh Bedi,"Wali, Vasa and Bahl",Google Ads,Jaipur,145010
1473,Utkarsh Apte,Narain-Lanka,Content Marketing,Kolkata,52929
1474,Shravya Puri,Sachar Group,Google Ads,Kolkata,28616
1475,Bhanumati Ramesh,Keer Ltd,Website Development,Mumbai,172710
1476,Janaki D’Alia,Saran-De,Content Marketing,Jaipur,204977
1477,Varsha Oza,Dhaliwal-Sachdev,Website Development,Ahmedabad,118206
1478,Zansi Iyer,Bhardwaj-Korpal,Google Ads,Pune,55483
1479,Bishakha Bhat,"Wadhwa, Virk and Deep",SEO,Ahmedabad,266486
1480,Dayamai Bath,Edwin-Gopal,SEO,Ahmedabad,215717
1481,Anamika Ranganathan,Virk-Dar,AI Chatbot Development,Jaipur,207220
1482,Jagdish Shetty,Mammen Group,Google Ads,Pune,146419
1483,Manan Nadkarni,Muni-Wason,Google Ads,Pune,89945
1484,Udyati Sarkar,"Deshpande, Ganesan and Doctor",SEO,Pune,197496
1485,Azad Verma,Barad Ltd,Meta Ads,Kolkata,270888
1486,Daksh Prakash,"Mohan, Chaudhary and D’Alia",Meta Ads,Mumbai,53082
1487,Forum Bose,"Rai, Bandi and Narula",Email Marketing,Jaipur,173848
1488,Wriddhish Sachdev,"Yadav, Saha and Bhalla",Website Development,Jaipur,124579
1489,Farhan Bumb,Devan Group,SEO,Pune,182569
1490,Anika Yogi,Bir PLC,Content Marketing,Kolkata,152809
1491,Keya Madan,Vyas PLC,SEO,Bangalore,170004
1492,Pavani Khalsa,Yohannan-Tripathi,Social Media Marketing,Jaipur,194024
1493,Ekbal Menon,Balakrishnan Ltd,AI Chatbot Development,Delhi,212948
1494,Udyati Tailor,Kaul Ltd,Content Marketing,Ahmedabad,250548
1495,Pranit Mishra,Kuruvilla-Kant,Content Marketing,Pune,117946
1496,Ekaraj Nazareth,"Sen, Jani and Kota",Email Marketing,Kolkata,212595
1497,Karan Baral,Khare Inc,AI Chatbot Development,Delhi,242560
1498,Yatin Chaudhuri,Pandya-Chopra,Google Ads,Ahmedabad,114611
1499,Deepa Nanda,"Vyas, Kumer and Thakkar",AI Chatbot Development,Pune,73790
1500,Amaira Merchant,Banerjee LLC,Google Ads,Pune,175000
1501,Kalpit Rau,"Deshpande, Gill and Toor",AI Chatbot Development,Kolkata,243407
1502,Ishwar Chauhan,Sibal-Rana,Meta Ads,Kolkata,204311
1503,Zayyan Gill,"Golla, Kapoor and Luthra",Email Marketing,Jaipur,204842
1504,Umang Tella,"Gera, Subramanian and Sidhu",Content Marketing,Hyderabad,50072
1505,Pavani Mital,Bal LLC,Google Ads,Ahmedabad,210479
1506,Irya Dugar,"Walia, Bhandari and Bhat",Meta Ads,Jaipur,94857
1507,Dhruv Warrior,Lata-Dayal,Email Marketing,Jaipur,86180
1508,Dayamai Bala,Saraf Ltd,Google Ads,Bangalore,212061
1509,Gaurangi Kala,"Thakkar, Barman and Ranganathan",Social Media Marketing,Ahmedabad,36979
1510,Ganga Bedi,Tripathi-Ahluwalia,Meta Ads,Kolkata,214492
1511,Nisha Lall,Nath Ltd,Social Media Marketing,Kolkata,60310
1512,Adweta Saraf,Badami PLC,Meta Ads,Pune,228684
1513,Jacob Sama,Warrior-Chauhan,Social Media Marketing,Hyderabad,150868
1514,Shivani Dugar,Saraf-Iyengar,Google Ads,Jaipur,117542
1515,Brijesh Korpal,"Dutta, Borra and Bala",Email Marketing,Ahmedabad,81740
1516,Eiravati Kibe,Salvi Group,AI Chatbot Development,Hyderabad,253975
1517,Aarna Din,Deo PLC,Website Development,Hyderabad,277530
1518,Jai Dani,De PLC,Website Development,Delhi,91160
1519,Quincy Kashyap,"Choudhary, Magar and Mani",Google Ads,Kolkata,110521
1520,Irya Karan,Chakrabarti-Lata,Email Marketing,Delhi,187556
1521,Amara Kapur,Upadhyay-Golla,Social Media Marketing,Delhi,172233
1522,Devansh Choudhury,"Rana, Lad and Srinivasan",AI Chatbot Development,Mumbai,111273
1523,Saumya Dasgupta,Naidu Inc,Social Media Marketing,Bangalore,83628
1524,Yagnesh Brahmbhatt,Minhas Group,Website Development,Mumbai,144117
1525,Aradhana Bumb,"Kuruvilla, Arora and Sur",Email Marketing,Jaipur,209213
1526,Ojas Gour,Ray Group,Social Media Marketing,Kolkata,88037
1527,Wishi Lall,"Kothari, Ray and Nadkarni",Google Ads,Delhi,182157
1528,Forum Zacharia,Sunder-Sankaran,Content Marketing,Kolkata,295615
1529,Vanya Ramakrishnan,Sunder LLC,Content Marketing,Ahmedabad,58666
1530,Baghyawati Halder,Minhas Group,Meta Ads,Pune,58883
1531,Hemani Modi,Raja PLC,Email Marketing,Kolkata,291245
1532,Tejas Bumb,Minhas-Sood,Social Media Marketing,Mumbai,115401
1533,Nandini Ahuja,"Mishra, Narayanan and Kashyap",Meta Ads,Ahmedabad,283645
1534,Chanchal Mann,"Bassi, Anand and Singh",SEO,Delhi,291634
1535,Darsh Roy,Dugar PLC,Meta Ads,Hyderabad,106327
1536,Ronith Sastry,"Gulati, Bava and Kari",Meta Ads,Pune,138211
1537,Zansi Bhasin,Dugar Ltd,Social Media Marketing,Hyderabad,61345
1538,Tara Ben,Thakur-Chahal,AI Chatbot Development,Bangalore,163891
1539,Oni Bumb,Sridhar and Sons,Meta Ads,Hyderabad,299696
1540,Oni Bhatia,Sunder Ltd,Google Ads,Mumbai,100842
1541,Zarna Lala,Chadha-Misra,Meta Ads,Pune,41597
1542,Arin Dora,Dhingra-Buch,SEO,Delhi,43835
1543,Yatin Murty,"Pandya, Khosla and Natarajan",AI Chatbot Development,Bangalore,238411
1544,Ganga Halder,Som and Sons,SEO,Kolkata,171871
1545,Ronith Cherian,Krishna Ltd,AI Chatbot Development,Kolkata,148386
1546,Bhavya Dubey,Trivedi Ltd,Content Marketing,Hyderabad,257787
1547,Siddharth Kale,Choudhry-Handa,Google Ads,Jaipur,102879
1548,Jagvi Gandhi,"Warrior, Sahni and Radhakrishnan",Email Marketing,Ahmedabad,273887
1549,Aahana Bala,Salvi-Mohan,Email Marketing,Bangalore,198358
1550,Vamakshi Mital,Kala-Sibal,Meta Ads,Pune,187413
1551,Hritik Chaudry,Nagi PLC,Social Media Marketing,Ahmedabad,88559
1552,Triya Kapur,"Randhawa, Swamy and Kara",Social Media Marketing,Delhi,187308
1553,Ryan Sood,Kibe PLC,Website Development,Kolkata,84236
1554,Daniel Gokhale,Saxena Ltd,AI Chatbot Development,Kolkata,149980
1555,Alka Patel,Lall-Rau,Meta Ads,Delhi,46531
1556,Reyansh Pandya,Sem-Kant,AI Chatbot Development,Ahmedabad,239223
1557,Aarush Shah,Sengupta Group,Website Development,Mumbai,191670
1558,Madhav Taneja,"Jaggi, Purohit and Cherian",Social Media Marketing,Bangalore,103541
1559,Kala Pradhan,"Grewal, Chowdhury and Biswas",Email Marketing,Kolkata,281493
1560,Naveen Pillai,Tripathi-Dass,AI Chatbot Development,Kolkata,32151
1561,Ikbal Dass,"Sahni, Loyal and Pai",Google Ads,Ahmedabad,284998
1562,Aayush Mutti,"Mammen, Dada and Sharma",Email Marketing,Bangalore,132797
1563,Shaurya Narula,"Choudhry, Andra and Balan",Social Media Marketing,Jaipur,46497
1564,Rachana Ramaswamy,"Sastry, Doshi and Wason",AI Chatbot Development,Kolkata,266723
1565,Zayan Borra,Sami-Tella,AI Chatbot Development,Jaipur,76359
1566,Indira Srivastava,Pillai Ltd,Content Marketing,Mumbai,158659
1567,Ucchal Ratta,"Murthy, Banerjee and Chana",Social Media Marketing,Ahmedabad,211856
1568,Eiravati Bassi,"Chacko, Suri and Bhattacharyya",SEO,Ahmedabad,46821
1569,Oeshi Chacko,Thaker PLC,Website Development,Pune,171310
1570,Jagdish Roy,Badal PLC,Google Ads,Ahmedabad,284375
1571,Sudiksha Morar,Muni-Mander,Email Marketing,Hyderabad,82291
1572,Kai Mane,Ravel PLC,Meta Ads,Delhi,226518
1573,Pallavi Kari,"Dugar, Aurora and Vig",Social Media Marketing,Pune,211683
1574,Bhavani Purohit,Deol PLC,Meta Ads,Bangalore,286926
1575,Yashica Nath,Lala-Mody,Content Marketing,Jaipur,43752
1576,Naksh Hans,"Mukhopadhyay, Dua and Bains",SEO,Mumbai,194609
1577,Ekaja Nigam,Kade-Narula,Email Marketing,Kolkata,98087
1578,Harshil Sarma,Gulati-Halder,Meta Ads,Pune,187001
1579,Kevin Krishnamurthy,Karan-Suri,Meta Ads,Ahmedabad,176884
1580,Riya Trivedi,Goyal LLC,Social Media Marketing,Kolkata,177176
1581,Darpan Sundaram,Thakur-Ramakrishnan,Email Marketing,Jaipur,213125
1582,Darpan Majumdar,Kamdar and Sons,Social Media Marketing,Delhi,238387
1583,Unni Magar,Sunder Ltd,AI Chatbot Development,Jaipur,268821
1584,Gautam Khurana,Bakshi-Thaman,AI Chatbot Development,Bangalore,46924
1585,Hitesh Shan,Krishna Ltd,Email Marketing,Mumbai,294848
1586,Timothy Krishnamurthy,"Karpe, Bava and Ramesh",Content Marketing,Mumbai,146980
1587,Kalpit Barman,"Nagarajan, Sinha and Khosla",SEO,Delhi,120025
1588,Chaitanya Pant,Mannan Inc,SEO,Kolkata,184465
1589,Jhalak Munshi,Nair and Sons,Content Marketing,Mumbai,236510
1590,Laban Banerjee,"Chandra, Seshadri and Bath",Website Development,Ahmedabad,283097
1591,Maanas Pandey,"Walla, Raman and Kala",Email Marketing,Jaipur,92394
1592,Sudiksha Saraf,Vohra LLC,Website Development,Pune,270804
1593,Hamsini Raju,"Saini, Date and Kulkarni",Content Marketing,Pune,110797
1594,Dhriti Pandit,"Varma, Bhalla and Saini",Email Marketing,Pune,205748
1595,Anay Bala,Narayanan-Subramanian,AI Chatbot Development,Kolkata,120801
1596,Champak Mohan,"Bora, Nadig and Keer",Website Development,Hyderabad,176499
1597,Azaan Nagar,"Dhar, Mohan and Dhar",Website Development,Hyderabad,171521
1598,Ekaja Sinha,Balakrishnan-Mitra,Website Development,Kolkata,186220
1599,Prisha Kumar,Brahmbhatt-Tailor,Email Marketing,Pune,163370
1600,Fariq Purohit,"Keer, Kannan and Loke",AI Chatbot Development,Delhi,219069
1601,Ikshita Tank,Gour Ltd,Content Marketing,Pune,96795
1602,Sai Khosla,Basu-Magar,AI Chatbot Development,Jaipur,170801
1603,Bishakha Lalla,"Chada, Thakur and Gara",Google Ads,Pune,251932
1604,Urishilla Sahota,"Narang, Pandya and Sharaf",AI Chatbot Development,Kolkata,132190
1605,Watika Sinha,"Bhatti, Nadkarni and Mitter",Website Development,Hyderabad,162407
1606,Girik Dua,Choudhary-Muni,Meta Ads,Delhi,145452
1607,Chandresh Narayanan,"Lata, Manne and Buch",Website Development,Jaipur,298418
1608,Mekhala Iyer,"Karan, Kapoor and Sur",Website Development,Bangalore,47520
1609,Anusha Narula,Gandhi-Mandal,Google Ads,Ahmedabad,193168
1610,Vedika Naidu,Chanda Ltd,Email Marketing,Delhi,92072
1611,Maanav Krishnamurthy,Babu LLC,SEO,Mumbai,233336
1612,Ekaja Sane,"Gill, Mittal and Sachdeva",Email Marketing,Kolkata,124572
1613,Yadavi Bakshi,"Soman, Gola and Menon",AI Chatbot Development,Pune,169639
1614,Gabriel Kar,Aggarwal-Bala,SEO,Delhi,141750
1615,Qarin Sodhi,Sampath Group,SEO,Mumbai,239092
1616,Urmi Warrior,Jani Inc,Meta Ads,Jaipur,228139
1617,Kavya Ram,Purohit Group,Email Marketing,Mumbai,171764
1618,Caleb Khare,"Thaker, Venkatesh and Divan",SEO,Jaipur,176443
1619,Bhavani Gokhale,Soman Inc,Google Ads,Pune,169192
1620,Chanakya Gola,"Mitra, Kota and Koshy",Email Marketing,Kolkata,90359
1621,Gaurangi Wadhwa,Bhargava-Kale,Email Marketing,Hyderabad,121088
1622,Lohit Yohannan,Sachdev LLC,Google Ads,Pune,105193
1623,Benjamin Sood,Rao Ltd,Email Marketing,Hyderabad,117621
1624,Yutika Sastry,Shere Ltd,SEO,Pune,174677
1625,Balveer Badami,Korpal-Roy,Website Development,Mumbai,232593
1626,Isaac Sankar,Pai-Maharaj,Content Marketing,Pune,65475
1627,Chaitanya Sarkar,"Dutta, Ganguly and Kale",Content Marketing,Delhi,116878
1628,Pavani Arora,Dey and Sons,Meta Ads,Kolkata,189660
1629,Manthan Sha,Dhar Inc,Website Development,Jaipur,156726
1630,Daniel Walla,Mital-Patla,Content Marketing,Bangalore,254218
1631,Naksh Pal,"Agrawal, Shroff and Rau",AI Chatbot Development,Pune,178306
1632,Unnati Varty,Pandey PLC,SEO,Hyderabad,208508
1633,Harini Dey,Sachar Ltd,Website Development,Jaipur,81983
1634,Timothy Mody,Maharaj-Memon,Email Marketing,Hyderabad,103737
1635,Darika Nigam,"Purohit, Kapadia and Bala",Content Marketing,Hyderabad,81559
1636,Bhavika Naidu,Karnik-Saxena,AI Chatbot Development,Pune,135788
1637,Darika Dixit,Grover PLC,Website Development,Mumbai,270705
1638,Anya Patel,Wadhwa-Chada,Meta Ads,Kolkata,215887
1639,Ayushman Sachdev,Amble-Pant,Content Marketing,Kolkata,134510
1640,Lekha Karpe,"Kannan, Chad and Mani",Website Development,Delhi,295516
1641,Kabir Varma,Borde and Sons,Email Marketing,Pune,60948
1642,Falan Sachar,"Dewan, Soni and Ramachandran",Google Ads,Jaipur,285020
1643,Nitara Ganesh,Kala Ltd,Website Development,Mumbai,106264
1644,Jackson Choudhary,Kari PLC,Social Media Marketing,Kolkata,80943
1645,Qasim Deshmukh,Soni LLC,Website Development,Kolkata,67679
1646,Samarth Krishnan,Peri-Nath,Email Marketing,Jaipur,257729
1647,Chandran Dasgupta,Wadhwa and Sons,Meta Ads,Ahmedabad,259493
1648,Meera Arora,Narayan-Prabhakar,SEO,Kolkata,181569
1649,Yuvraj Dube,Mand-Balakrishnan,SEO,Ahmedabad,153408
1650,Hemani Rai,"Barad, Sarkar and Sangha",SEO,Bangalore,58288
1651,Aahana Sarma,"Dhillon, Kashyap and Sachar",SEO,Ahmedabad,200632
1652,Aadi Ramaswamy,Kumer-Yohannan,Google Ads,Jaipur,56185
1653,Noah Sanghvi,Bandi Inc,Email Marketing,Jaipur,170518
1654,Tejas Kibe,Grewal-Chauhan,Content Marketing,Mumbai,91003
1655,Kamya Lall,Sridhar PLC,Content Marketing,Pune,220529
1656,Lopa Lalla,Kade Ltd,Email Marketing,Ahmedabad,216946
1657,Kala Nigam,Chandra-Prabhu,Google Ads,Mumbai,202331
1658,Lipika Rajagopalan,Sani-Merchant,Google Ads,Mumbai,226075
1659,Nihal Contractor,"Dixit, Tank and Bansal",Meta Ads,Bangalore,21821
1660,Theodore Narasimhan,Nayak Inc,SEO,Hyderabad,262747
1661,Victor Sura,Yogi-Gopal,Content Marketing,Ahmedabad,140410
1662,Zayan Sehgal,"Lall, Bakshi and Nazareth",Website Development,Kolkata,201487
1663,Fariq Soni,"Sahni, Sandhu and Kamdar",Meta Ads,Hyderabad,118818
1664,Alexander Agate,Savant LLC,Google Ads,Jaipur,239802
1665,Thomas Pillai,Kalla Ltd,SEO,Bangalore,128046
1666,Anjali Nanda,Varghese LLC,Google Ads,Delhi,37603
1667,Naksh Mital,"Borah, Dhillon and Pandit",Email Marketing,Jaipur,148311
1668,Widisha Sharaf,Shroff-Talwar,SEO,Ahmedabad,250142
1669,Unni Jha,Keer and Sons,Website Development,Bangalore,49592
1670,Zayyan Mitter,Acharya Ltd,Meta Ads,Hyderabad,142768
1671,Rohan Deo,Iyer Ltd,Social Media Marketing,Pune,144205
1672,Vidhi Chacko,"Loke, Parmer and Anne",AI Chatbot Development,Mumbai,293285
1673,Sathvik Nazareth,Sodhi Ltd,Website Development,Ahmedabad,177549
1674,Harita Dube,"Basu, Joshi and Bakshi",AI Chatbot Development,Jaipur,111820
1675,Kavya Kata,Rajan Inc,Content Marketing,Kolkata,44580
1676,Ekaja Prabhu,Trivedi-Tank,Social Media Marketing,Ahmedabad,294969
1677,Oni Srinivasan,"Mangat, Behl and Walia",Social Media Marketing,Ahmedabad,234045
1678,Yochana Sachdev,"Sidhu, Mukherjee and Bava",Meta Ads,Hyderabad,217373
1679,Vaishnavi Prashad,Seshadri-Sandal,Meta Ads,Kolkata,146336
1680,Amruta Reddy,"Dey, Bera and Raju",Website Development,Hyderabad,95681
1681,Nathan Desai,Krishna Inc,Email Marketing,Jaipur,236361
1682,Aradhana Dada,Bhandari LLC,Content Marketing,Mumbai,223643
